FG,H,PP,RA,SLP,SN,T,TM,TS,Tm,V,VG,VM,VV,altitud,continente,dia,estacion,idEstacion,latitud,longitud,mes,pais,year 
-,77,0,-,1011.2,-,20.2,21.7,-,18.5,17,-,31.3,-,59,Oceanía,25, CAPE WILLOUGHBY,,-35.85,138.13,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,Oceanía,23, CAPE WILLOUGHBY,,-35.85,138.13,Febrero,Australia,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,59,Oceanía,24, CAPE WILLOUGHBY,,-35.85,138.13,Febrero,Australia,2019
-,70,0,-,1020,-,22.3,27.2,-,18.2,17.8,-,31.3,-,59,Oceanía,25, CAPE WILLOUGHBY,,-35.85,138.13,Febrero,Australia,2019
-,68,10.16,o,1009.9,-,12.4,18.5,-,8.5,45.9,-,55.4,-,83,Oceanía,25, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Marzo,Australia,2019
-,66,0,-,1022.1,-,14.4,16.5,-,8.1,20.9,-,38.9,-,83,Oceanía,26, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Marzo,Australia,2019
-,70,0,-,1019.7,-,14.4,18.6,-,10.5,12,-,16.5,-,83,Oceanía,27, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Marzo,Australia,2019
-,84,5.08,o,1009.1,-,28.3,32.7,-,26,9.8,-,22.2,-,19,Oceanía,31, CAPE WESSEL AWS,,-11.01,136.75,Marzo,Australia,2019
-,67,0,-,1019,-,17.7,21.2,-,14.1,22.6,-,33.5,-,83,Oceanía,1, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,74,0,-,1014,-,16.9,20.9,-,13.9,11.7,-,22.2,-,83,Oceanía,2, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,50,0,-,1006.9,-,22.5,31,-,13.8,25,-,35.2,-,83,Oceanía,3, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,73,0.25,o,1019,-,17.9,19.7,-,15.2,9.4,-,18.3,-,59,Oceanía,27, CAPE WILLOUGHBY,,-35.85,138.13,Marzo,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,Oceanía,28, CAPE WILLOUGHBY,,-35.85,138.13,Marzo,Australia,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,59,Oceanía,29, CAPE WILLOUGHBY,,-35.85,138.13,Marzo,Australia,2019
-,69,0,-,1012.9,-,24.3,30.2,-,20.5,34.3,-,40.7,-,7,Oceanía,1, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,19,Oceanía,28, CAPE WESSEL AWS,,-11.01,136.75,Enero,Australia,2019
o,-,-,o,-,-,-,-,-,-,-,-,-,-,19,Oceanía,29, CAPE WESSEL AWS,,-11.01,136.75,Enero,Australia,2019
o,-,-,o,-,-,-,-,-,-,-,-,-,-,19,Oceanía,30, CAPE WESSEL AWS,,-11.01,136.75,Enero,Australia,2019
-,69,0,-,1012.4,-,18.6,20.9,-,14.7,19.8,-,31.3,-,59,Oceanía,26, CAPE WILLOUGHBY,,-35.85,138.13,Enero,Australia,2019
-,66,0,-,1015.4,-,19,21.9,-,14.7,15.9,-,31.3,-,59,Oceanía,27, CAPE WILLOUGHBY,,-35.85,138.13,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,Oceanía,28, CAPE WILLOUGHBY,,-35.85,138.13,Enero,Australia,2019
-,83,0,-,1019.5,-,18.8,20.1,-,17.7,25.7,-,33.5,-,59,Oceanía,26, CAPE WILLOUGHBY,,-35.85,138.13,Febrero,Australia,2019
-,83,0,-,1016.3,-,19.8,22.2,-,17.6,12.2,-,18.3,-,59,Oceanía,27, CAPE WILLOUGHBY,,-35.85,138.13,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,Oceanía,28, CAPE WILLOUGHBY,,-35.85,138.13,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,28, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Marzo,Australia,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,83,Oceanía,29, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Marzo,Australia,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,83,Oceanía,30, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Marzo,Australia,2019
-,64,0,-,1010.7,-,20.2,22.8,-,16.4,15.7,-,24.1,-,83,Oceanía,2, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,78,0,-,1012.3,-,19.4,25,-,15.8,12.6,-,22.2,-,83,Oceanía,3, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,4, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,4, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,5, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,6, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,Oceanía,30, CAPE WILLOUGHBY,,-35.85,138.13,Marzo,Australia,2019
-,66,0,-,1023.8,-,16.5,17.7,-,12.9,18.3,-,31.3,-,59,Oceanía,31, CAPE WILLOUGHBY,,-35.85,138.13,Marzo,Australia,2019
-,64,0,-,1012.8,-,24.6,29.7,-,20.3,31.5,-,37,-,7,Oceanía,2, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,69,0,-,1012,-,25.6,29,-,21.1,19.6,-,29.4,-,7,Oceanía,3, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,4, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,81,0.25,-,1004.7,-,29.1,31.8,-,23.7,45.2,-,53.5,-,19,Oceanía,31, CAPE WESSEL AWS,,-11.01,136.75,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,Oceanía,29, CAPE WILLOUGHBY,,-35.85,138.13,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,Oceanía,30, CAPE WILLOUGHBY,,-35.85,138.13,Enero,Australia,2019
-,59,0,-,1019.7,-,17.2,19,-,15.6,36.1,-,46.5,-,59,Oceanía,31, CAPE WILLOUGHBY,,-35.85,138.13,Enero,Australia,2019
-,68,1.02,o,1021.4,-,13.6,15.5,-,9.1,20.9,-,38.9,-,83,Oceanía,31, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Marzo,Australia,2019
-,55,0,-,1012.3,-,25.6,35.1,-,16.2,10.7,-,22.2,-,22,Oceanía,1, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,75,0,-,1009.1,-,23.9,28.2,-,21,35.2,-,42.4,-,7,Oceanía,1, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,57,0,-,1006.5,-,29.8,35.7,-,25.3,25.9,-,33.5,-,7,Oceanía,1, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
o,71,3.05,o,1022.7,-,22.3,29.7,-,17.4,13.1,-,29.4,-,22,Oceanía,1, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
-,67,3.05,o,1015.5,-,25.1,34.4,-,17.9,10.7,-,27.8,-,22,Oceanía,1, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,5, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,83,Oceanía,6, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,84,0.25,-,1009.5,-,18.4,21.7,-,16.4,22.4,-,35.2,-,83,Oceanía,7, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,70,0,-,1015.2,-,16.1,20.5,-,12.8,13.5,-,22.2,-,83,Oceanía,7, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,69,0.51,-,1013.3,-,16.1,19.8,-,12.2,25.6,-,38.9,-,83,Oceanía,8, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,57,0,-,1018.5,-,15.7,18.2,-,14,19.8,-,27.8,-,83,Oceanía,9, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,5, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,7,Oceanía,6, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,57,0,-,1012.5,-,23.9,33.5,-,15.2,10.7,-,29.4,-,22,Oceanía,2, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,63,0,-,1013.6,-,26.1,33.1,-,14.4,10.7,-,24.1,-,22,Oceanía,3, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,59,0,-,1015.3,-,24.6,33.2,-,16.2,10.9,-,31.3,-,22,Oceanía,4, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,69,0,-,1010.5,-,23.5,27.4,-,20.5,32.8,-,40.7,-,7,Oceanía,2, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,65,0,-,1012,-,23.7,31.8,-,19.4,41.1,-,50,-,7,Oceanía,3, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,57,0,-,1012.5,-,23.9,28.1,-,19.4,36.9,-,53.5,-,7,Oceanía,4, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,59,0,-,1010.4,-,26.7,31.2,-,24.3,24.6,-,35.2,-,7,Oceanía,5, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,64,0,-,1009.2,-,26.7,33.1,-,22.6,35.6,-,42.4,-,7,Oceanía,2, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
-,65,0,-,1009.5,-,25.7,31.6,-,22.6,36.3,-,42.4,-,7,Oceanía,3, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
-,81,4.06,o,1021.9,-,21.8,29.1,-,16.7,10.9,-,31.3,-,22,Oceanía,2, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
o,72,5.08,-,1021.5,-,23.3,29.2,-,18.7,12.6,-,27.8,-,22,Oceanía,3, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
-,70,12.95,o,1015.5,-,24.2,31.6,-,17.4,11.9,-,29.4,-,22,Oceanía,2, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
-,65,1.02,o,1014.4,-,24.7,32.4,-,17.4,11.7,-,25.9,-,22,Oceanía,3, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,Oceanía,4, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
-,70,9.14,o,1002.7,-,15.4,18.9,-,13.1,32,-,44.6,-,83,Oceanía,8, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,63,0.76,o,1006.4,-,15.4,16.9,-,12.4,35.4,-,48.2,-,83,Oceanía,9, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,10, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,10, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,11, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,12, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,65,0,-,1009.7,-,27.8,32.3,-,25.4,20.4,-,27.8,-,7,Oceanía,7, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,67,0,-,1011,-,27.7,35.7,-,23.3,17,-,27.8,-,7,Oceanía,8, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,67,0,-,1014,-,27.5,32.4,-,23.2,18.5,-,25.9,-,7,Oceanía,9, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,57,0,-,1012.8,-,25.9,35.7,-,14.7,11.1,-,27.8,-,22,Oceanía,5, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,62,0,-,1014.8,-,25.9,33.2,-,16.4,12.6,-,29.4,-,22,Oceanía,6, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,68,0,-,1015.6,-,24.1,28.9,-,20.2,10.7,-,22.2,-,22,Oceanía,7, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,58,0,-,1011.2,-,28.8,34.2,-,23.9,20.4,-,27.8,-,7,Oceanía,6, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,58,2.29,-,1010.7,-,27.9,35.2,-,23.4,19.6,-,31.7,-,7,Oceanía,7, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,68,0,-,1010.9,-,26.6,30,-,23.3,28.2,-,40.7,-,7,Oceanía,8, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,73,0,-,1010.7,-,25.6,30.8,-,22.5,27.6,-,35.2,-,7,Oceanía,9, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,4, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,5, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,6, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
-,68,0,o,1020,-,22.7,30,-,17.1,10.2,-,27.8,-,22,Oceanía,4, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
-,68,0,-,1015.5,-,23.2,31.2,-,16.4,10.9,-,25.9,-,22,Oceanía,5, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
-,57,0,-,1011.6,-,27.8,36.5,-,16.4,13.5,-,27.8,-,22,Oceanía,6, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
o,-,-,-,-,-,-,-,-,-,-,-,-,-,22,Oceanía,5, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,22,Oceanía,6, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
-,70,1.02,-,1011.8,-,24.6,31.6,-,19.4,11.9,-,27.8,-,22,Oceanía,7, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,83,Oceanía,11, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,83,Oceanía,12, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,65,0,-,1015,-,14.9,16.7,-,10,30.4,-,37,-,83,Oceanía,13, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,81,0,-,1016.5,-,19.1,21.2,-,14.8,24.8,-,33.5,-,83,Oceanía,13, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,86,0,-,1010.8,-,18.3,22,-,14.3,14.8,-,22.2,-,83,Oceanía,14, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,63,0,-,1010.1,-,20.8,31.6,-,13.9,10.7,-,20.6,-,83,Oceanía,15, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,16, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,10, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,11, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,12, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,67,0,-,1013.3,-,24.4,27.7,-,19.9,7.4,-,14.8,-,22,Oceanía,8, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,63,0,-,1013.2,-,25.8,29.7,-,20.2,6.7,-,16.5,-,22,Oceanía,9, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,61,0,-,1016.3,-,25.4,33.6,-,18.1,11.7,-,31.3,-,22,Oceanía,10, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,58,0,-,1018.3,-,23.7,32.6,-,16.1,12.2,-,25.9,-,22,Oceanía,11, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,68,0,-,1011.9,-,24.9,29.4,-,21.5,31.5,-,38.9,-,7,Oceanía,10, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,71,0,-,1011.2,-,24.4,29,-,21.4,33.2,-,37,-,7,Oceanía,11, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,78,0,-,1011.2,-,23.8,28.1,-,21.2,33,-,38.9,-,7,Oceanía,12, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,77,0,-,1010.2,-,24.3,28,-,22.2,22.2,-,31.7,-,7,Oceanía,7, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
-,84,0,-,1010.7,-,24,27.4,-,21.7,16.9,-,27.8,13,7,Oceanía,8, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
-,81,0,-,1010.1,-,25.9,29.1,-,21.6,19.1,-,25.9,-,7,Oceanía,9, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,10, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
o,82,33.02,o,1020,-,22.2,28.7,-,19.9,16.3,-,29.4,-,22,Oceanía,7, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
-,82,0.51,o,1020.8,-,22.6,27.2,-,18.9,7.8,-,18.3,-,22,Oceanía,8, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
-,70,0,-,1016.6,-,25.9,33.2,-,18.2,10.9,-,20.6,-,22,Oceanía,9, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
-,54,0,-,1010.2,-,29,36.2,-,20.6,14.6,-,20.6,-,22,Oceanía,10, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
-,67,0.25,-,1006,-,24.7,31.1,-,17.9,8.5,-,22.2,-,22,Oceanía,8, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
o,62,22.1,-,1002.4,-,25.7,36,-,17.5,12.2,-,48.2,-,22,Oceanía,9, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,Oceanía,10, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,Oceanía,11, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
-,81,1.02,o,1021.8,-,16.1,18.7,-,12,20.6,-,35.2,-,83,Oceanía,14, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,77,0,-,1021.7,-,16.9,20.4,-,14.3,14.1,-,20.6,-,83,Oceanía,15, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,16, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,17, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,18, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,70,0,-,1022.2,-,17.5,19.9,-,15.7,16.9,-,24.1,-,83,Oceanía,19, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,84,0,-,1013.4,-,25.6,26.9,-,24.1,18.7,-,29.4,-,7,Oceanía,13, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,76,0,-,1012.7,-,26.3,30.7,-,24,17.4,-,27.8,-,7,Oceanía,14, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,77,0.25,-,1011.2,-,25.9,29.8,-,23.5,23,-,29.4,-,7,Oceanía,15, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,58,0,-,1016.8,-,24.1,32.6,-,15.6,11.5,-,25.9,-,22,Oceanía,12, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,61,0,-,1017.9,-,24.1,32.2,-,15.9,10.7,-,27.8,-,22,Oceanía,13, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,62,0,-,1016.4,-,24.1,31.7,-,16,11.1,-,24.1,-,22,Oceanía,14, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,73,0,-,1011.2,-,24.1,27.9,-,21.1,37.2,-,42.4,-,7,Oceanía,13, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,75,0,-,1008.9,-,23.8,28.4,-,20.9,37.8,-,44.6,-,7,Oceanía,14, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,74,0,-,1009,-,23.4,28.6,-,20.4,36.5,-,42.4,-,7,Oceanía,15, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,71,0,-,1009,-,23.4,28.6,-,20.2,35.2,-,42.4,-,7,Oceanía,16, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,11, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,12, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
-,68,0,-,1010.4,-,27.2,31.9,-,23.5,27.2,-,38.9,-,7,Oceanía,13, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
-,65,0,-,1007.8,-,26.6,36.2,-,21.1,10.2,-,22.2,-,22,Oceanía,11, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
-,55,0,-,1008.2,-,27.9,39,-,21.2,11.7,-,27.8,-,22,Oceanía,12, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
-,66,0,-,1013.8,-,24.9,31.5,-,18.5,11.9,-,25.9,-,22,Oceanía,13, CASINO AIRPORT AWS,,-28.88,153.05,Marzo,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,Oceanía,12, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
-,39,0,-,1006.8,-,30.3,40.6,-,24,13.9,-,22.2,-,22,Oceanía,13, CASINO AIRPORT AWS,,-28.88,153.05,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,17, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,18, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,62,0,-,1013.6,-,16.1,17.8,-,12.7,27,-,35.2,-,83,Oceanía,19, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Febrero,Australia,2019
-,85,0,-,1020.4,-,17.3,20.6,-,15.7,9.3,-,14.8,-,83,Oceanía,20, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,89,0,-,1015.2,-,16.6,19.8,-,13,13.5,-,24.1,-,83,Oceanía,21, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,22, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,Oceanía,23, CAPE OTWAY LIGHTHOU,,-38.85,143.5,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,16, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,17, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,Oceanía,18, CARNARVON AIRPORT,,-24.88,113.66,Marzo,Australia,2019
-,59,0,-,1013.3,-,25.7,34.6,-,16.5,10.9,-,27.8,-,22,Oceanía,15, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,57,0,-,1012.2,-,26.2,36.1,-,17.2,10.4,-,27.8,-,22,Oceanía,16, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,54,0,-,1013.3,-,25.7,35,-,16.6,9.4,-,27.8,-,22,Oceanía,17, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,51,0,-,1014.3,-,27.3,36.5,-,16.4,13,-,27.8,-,22,Oceanía,18, CASINO AIRPORT AWS,,-28.88,153.05,Enero,Australia,2019
-,67,0,-,1009.6,-,24.6,31.4,-,20.1,32.4,-,37,-,7,Oceanía,17, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,67,0,-,1008.9,-,25.8,30.9,-,21.2,27.4,-,37,-,7,Oceanía,18, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,51,0,-,1007.4,-,29.7,40.4,-,22,23.5,-,29.4,-,7,Oceanía,19, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,57,0,-,1006.8,-,29.1,40,-,24.1,16.3,-,24.1,-,7,Oceanía,20, CARNARVON AIRPORT,,-24.88,113.66,Enero,Australia,2019
-,75,0,-,1013.1,-,25.6,30.2,-,22.8,29.1,-,38.9,-,7,Oceanía,14, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
-,75,0,-,1015.8,-,24.8,29.7,-,21.1,31.5,-,35.2,-,7,Oceanía,15, CARNARVON AIRPORT,,-24.88,113.66,Febrero,Australia,2019
